start-time             |end-time               |dur     |rtt     |pro|sip                                     |sp   |pkt     |oct     |at|srcMacAddr       |dip                                     |dp   |rpkt    |roct    |ra|destMacAddr      |iflags  |uflags  |riflags |ruflags |isn     |risn    |in   |out  |tag|app  |tos|end   |collector
2019-05-28 12:39:31.551|2019-05-28 12:39:31.563|   0.012|   0.012| 17|                               10.23.6.2|  123|       1|      76|00|00:00:00:00:00:00|                          17.253.108.253|  123|       1|      76|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 12:39:31.567|2019-05-28 12:39:31.575|   0.008|   0.008| 17|                               10.23.6.2|  123|       1|      76|00|00:00:00:00:00:00|                           17.253.54.253|  123|       1|      76|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 12:39:31.582|2019-05-28 12:39:31.590|   0.008|   0.008| 17|                               10.23.6.2|  123|       1|      76|00|00:00:00:00:00:00|                           17.253.54.125|  123|       1|      76|00|00:00:00:00:00:00|       0|       0|       0|       0|00000000|00000000|    0|    0|000|    0| 00|  idle|C1
2019-05-28 12:51:46.028|2019-05-28 12:51:51.462|   5.434|   0.016|  6|                               10.23.6.2|50115|       7|     555|00|00:00:00:00:00:00|                            17.252.76.28| 5223|       6|     908|00|00:00:00:00:00:00|      AP|      AP|      AP|      AP|39e179f9|ba02404a|    0|    0|000|    0| 02|  idle|C1
2019-05-28 12:58:59.463|2019-05-28 12:59:00.540|   1.077|   0.003|  6|                               10.23.6.2|53364|      66|    5468|00|00:00:00:00:00:00|                            23.36.226.66|  443|      89|  101240|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|0defd432|28a162d5|    0|    0|000|    0| 00|      |C1
2019-05-28 12:59:00.541|2019-05-28 12:59:00.541|   0.000|   0.000|  6|                               10.23.6.2|53364|       1|      40|00|00:00:00:00:00:00|                            23.36.226.66|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|0defd88c|00000000|    0|    0|000|    0| 00|      |C1
2019-05-28 12:59:00.541|2019-05-28 12:59:00.541|   0.000|   0.000|  6|                               10.23.6.2|53364|       1|      40|00|00:00:00:00:00:00|                            23.36.226.66|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|0defd88d|00000000|    0|    0|000|    0| 00|      |C1
2019-05-28 12:59:00.893|2019-05-28 12:59:01.018|   0.125|   0.114|  6|                               10.23.6.2|53366|       2|     104|00|00:00:00:00:00:00|                          17.167.194.230|  443|       1|      52|00|00:00:00:00:00:00|     ECS|       R|     EAS|       0|8e86da70|4cb81b88|    0|    0|000|    0| 00|      |C1
2019-05-28 12:59:01.100|2019-05-28 12:59:01.220|   0.120|   0.019|  6|                               10.23.6.2|53367|      14|    1611|00|00:00:00:00:00:00|                            23.211.6.246|  443|      14|    8177|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|925f4db4|d16da4f0|    0|    0|000|    0| 00|      |C1
2019-05-28 12:59:01.220|2019-05-28 12:59:01.220|   0.000|   0.000|  6|                               10.23.6.2|53367|       1|      40|00|00:00:00:00:00:00|                            23.211.6.246|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|925f5128|00000000|    0|    0|000|    0| 00|      |C1
2019-05-28 12:59:01.220|2019-05-28 12:59:01.220|   0.000|   0.000|  6|                               10.23.6.2|53367|       1|      40|00|00:00:00:00:00:00|                            23.211.6.246|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|925f5129|00000000|    0|    0|000|    0| 00|      |C1
2019-05-28 12:59:00.710|2019-05-28 12:59:55.188|  54.478|   0.112|  6|                               10.23.6.2|53365|      18|    3042|00|00:00:00:00:00:00|                          17.167.192.231|  443|      15|    4294|00|00:00:00:00:00:00|     ECS|    APRF|     EAS|     APF|deafe605|54aa8497|    0|    0|000|    0| 00|      |C1
2019-05-28 12:59:55.188|2019-05-28 12:59:55.188|   0.000|   0.000|  6|                               10.23.6.2|53365|       1|      40|00|00:00:00:00:00:00|                          17.167.192.231|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|deafef01|00000000|    0|    0|000|    0| 00|      |C1
2019-05-28 13:01:55.126|2019-05-28 13:02:11.355|  16.229|   0.015|  6|                               10.23.6.2|53369|      46|   15389|00|00:00:00:00:00:00|                          17.248.145.241|  443|      52|   26241|00|00:00:00:00:00:00|     ECS|     APF|     EAS|     APF|97b8d14f|47a58b8b|    0|    0|000|    0| 00|      |C1
2019-05-28 13:01:17.690|2019-05-28 13:02:11.355|  53.665|   0.015|  6|                               10.23.6.2|53368|      49|    9302|00|00:00:00:00:00:00|                           17.248.146.81|  443|      57|   55983|00|00:00:00:00:00:00|     ECS|     APF|     EAS|     APF|7e3974ef|5f417ce8|    0|    0|000|    0| 00|      |C1
2019-05-28 13:02:11.355|2019-05-28 13:02:11.355|   0.000|   0.000|  6|                               10.23.6.2|53369|       1|      40|00|00:00:00:00:00:00|                          17.248.145.241|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|97b903f2|00000000|    0|    0|000|    0| 00|      |C1
2019-05-28 13:02:11.356|2019-05-28 13:02:11.356|   0.000|   0.000|  6|                               10.23.6.2|53368|       1|      40|00|00:00:00:00:00:00|                           17.248.146.81|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|7e398f3b|00000000|    0|    0|000|    0| 00|      |C1
2019-05-28 13:02:11.356|2019-05-28 13:02:11.356|   0.000|   0.000|  6|                               10.23.6.2|53369|       1|      40|00|00:00:00:00:00:00|                          17.248.145.241|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|97b903f2|00000000|    0|    0|000|    0| 00|      |C1
2019-05-28 13:02:11.356|2019-05-28 13:02:11.356|   0.000|   0.000|  6|                               10.23.6.2|53368|       1|      40|00|00:00:00:00:00:00|                           17.248.146.81|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|7e398f3b|00000000|    0|    0|000|    0| 00|      |C1
2019-05-28 13:02:11.356|2019-05-28 13:02:11.356|   0.000|   0.000|  6|                               10.23.6.2|53369|       1|      40|00|00:00:00:00:00:00|                          17.248.145.241|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|97b903f2|00000000|    0|    0|000|    0| 00|      |C1
2019-05-28 13:02:11.356|2019-05-28 13:02:11.356|   0.000|   0.000|  6|                               10.23.6.2|53368|       1|      40|00|00:00:00:00:00:00|                           17.248.146.81|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|7e398f3b|00000000|    0|    0|000|    0| 00|      |C1
