start-time             |end-time               |dur     |rtt     |pro|sip                                     |sp   |pkt     |oct     |at|srcMacAddr       |dip                                     |dp   |rpkt    |roct    |ra|destMacAddr      |iflags  |uflags  |riflags |ruflags |isn     |risn    |in   |out  |tag|app  |tos|end   |collector
2019-06-05 16:35:14.863|2019-06-05 16:35:17.011|   2.148|   0.005|  6|                               10.23.4.2|53525|      16|    1756|00|00:00:00:00:00:00|                            23.211.4.189|  443|      17|   11454|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|1e339fae|08342de6|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:17.012|2019-06-05 16:35:17.012|   0.000|   0.000|  6|                               10.23.4.2|53525|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|1e33a34b|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:17.012|2019-06-05 16:35:17.012|   0.000|   0.000|  6|                               10.23.4.2|53526|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|024e652a|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:17.012|2019-06-05 16:35:17.012|   0.000|   0.000|  6|                               10.23.4.2|53525|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|1e33a34c|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:17.012|2019-06-05 16:35:17.012|   0.000|   0.000|  6|                               10.23.4.2|53523|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|8d61da75|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:15.929|2019-06-05 16:35:18.095|   2.166|   0.003|  6|                               10.23.4.2|53527|      14|    1652|00|00:00:00:00:00:00|                            23.211.4.189|  443|      13|    6400|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|d4024c48|09ca7473|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:18.095|2019-06-05 16:35:18.095|   0.000|   0.000|  6|                               10.23.4.2|53527|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|d4024fe5|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:18.096|2019-06-05 16:35:18.096|   0.000|   0.000|  6|                               10.23.4.2|53527|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|d4024fe6|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:17.037|2019-06-05 16:35:19.181|   2.144|   0.004|  6|                               10.23.4.2|53531|      17|    1808|00|00:00:00:00:00:00|                            23.211.4.189|  443|      17|   11455|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|54c18770|08ccb74f|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:19.182|2019-06-05 16:35:19.182|   0.000|   0.000|  6|                               10.23.4.2|53531|       1|      40|00|00:00:00:00:00:00|                            23.211.4.189|  443|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|54c18b0d|00000000|    0|    0|000|    0| 00|      |C1
2019-06-05 16:35:17.031|2019-06-05 16:35:19.182|   2.151|   0.003|  6|                               10.23.4.2|53530|      15|    1704|00|00:00:00:00:00:00|                            23.211.4.189|  443|      17|   11454|00|00:00:00:00:00:00|     ECS|    APRF|      AS|     APF|52a68c8a|08f1c6f2|    0|    0|000|    0| 00|      |C1
