start-time             |end-time               |dur     |rtt     |pro|sip                                     |sp   |pkt     |oct     |at|srcMacAddr       |dip                                     |dp   |rpkt    |roct    |ra|destMacAddr      |iflags  |uflags  |riflags |ruflags |isn     |risn    |in   |out  |tag|app  |tos|end   |collector
2019-06-05 17:20:09.819|2019-06-05 17:20:22.734|  12.915|   0.006|  6|                               10.23.6.2|50040|      47|    3812|00|00:00:00:00:00:00|                            130.60.207.6|  993|      39|   13597|00|00:00:00:00:00:00|       S|      AP|      AS|      AP|57da3d69|7f348357|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:20:09.831|2019-06-05 17:20:23.167|  13.336|   0.006|  6|                               10.23.6.2|50043|     131|   10485|00|00:00:00:00:00:00|                         195.186.136.189|  993|     149|   83276|00|00:00:00:00:00:00|       S|      AP|      AS|      AP|76f02828|5eeb9a94|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:20:09.849|2019-06-05 17:20:23.560|  13.711|   0.109|  6|                               10.23.6.2|50045|      51|    4847|00|00:00:00:00:00:00|                             17.36.205.4|  993|      34|   11041|00|00:00:00:00:00:00|       S|      AP|      AS|      AP|3621df26|ba534859|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:20:09.849|2019-06-05 17:20:24.555|  14.706|   0.018|  6|                               10.23.6.2|50044|      70|    7159|00|00:00:00:00:00:00|                         108.177.127.108|  993|      69|   11043|00|00:00:00:00:00:00|       S|      AP|      AS|      AP|ab5bd09e|a43858ac|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:20:17.712|2019-06-05 17:20:25.678|   7.966|   0.004|  6|                               10.23.6.2|50051|      54|    4573|00|00:00:00:00:00:00|                            212.25.8.236|  993|      31|    7164|00|00:00:00:00:00:00|       S|      AP|      AS|      AP|66552b56|3b4a5173|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:20:16.524|2019-06-05 17:20:25.678|   9.154|   0.109|  6|                               10.23.6.2|50049|      50|    4750|00|00:00:00:00:00:00|                             17.36.205.4|  993|      31|   12570|00|00:00:00:00:00:00|       S|      AP|      AS|      AP|40ff573f|1e9e3c78|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:20:24.052|2019-06-05 17:20:28.642|   4.590|   0.018|  6|                               10.23.6.2|50054|      34|    3019|00|00:00:00:00:00:00|                         108.177.127.108|  993|      32|    3699|00|00:00:00:00:00:00|       S|      AP|      AS|      AP|c60d95c1|e143a661|    0|    0|000|    0| 00|  idle|C1
2019-06-05 17:30:44.069|2019-06-05 17:30:44.074|   0.005|   0.005|  6|                               10.23.6.2|50043|       1|     121|00|00:00:00:00:00:00|                         195.186.136.189|  993|       1|      40|00|00:00:00:00:00:00|      AP|       0|      AR|       0|76f035ce|5eecbcc9|    0|    0|000|    0| 00|      |C1
2019-06-05 17:30:44.079|2019-06-05 17:30:52.196|   8.117|   0.008|  6|                               10.23.6.2|50041|       5|     323|00|00:00:00:00:00:00|                            212.25.8.236|  993|       4|     385|00|00:00:00:00:00:00|      AP|    APRF|      AP|     APF|dbea0fa5|f7edc52e|    0|    0|000|    0| 00|      |C1
2019-06-05 17:30:52.196|2019-06-05 17:30:52.196|   0.000|   0.000|  6|                               10.23.6.2|50041|       1|      40|00|00:00:00:00:00:00|                            212.25.8.236|  993|       0|       0|00|00:00:00:00:00:00|       R|       0|       0|       0|dbea0ff0|00000000|    0|    0|000|    0| 00|      |C1
